1077172423	20221221	202212	2022	2022.9616											GOV	GOVERNMENT						GOV			1	0253	025	02	1	-0.3	10	1	10	-5.45454545454546	0								4	Ogoja, Cross River, Nigeria	NI	NI22	191286	6.65471	8.79764	-2022168	4	Ogoja, Cross River, Nigeria	NI	NI22	191286	6.65471	8.79764	-2022168	20221221193000	https://www.nationalaccordnewspaper.com/2023-ogoja-women-protest-against-alleged-political-arrest/
1077172424	20221221	202212	2022	2022.9616											GOV	GOVERNMENT						GOV			0	043	043	04	1	2.8	10	1	10	-5.61497326203209	0								4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20221221193000	https://www.al-monitor.com/originals/2022/12/turkeys-media-board-fines-tv-chains-imamoglu-coverage
1077172425	20221221	202212	2022	2022.9616											GOV	MAYOR						GOV			1	043	043	04	1	2.8	10	1	10	3.96825396825397	0								2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20221221193000	https://wnok.iheart.com/content/2022-12-21-the-best-south-carolina-restaurant-featured-on-diners-drive-ins-dives/
1077172426	20221221	202212	2022	2022.9616											GOV	GOVERNMENT						GOV			1	084	084	08	2	7.0	10	1	10	-5.45454545454546	0								4	Ogoja, Cross River, Nigeria	NI	NI22	191286	6.65471	8.79764	-2022168	4	Ogoja, Cross River, Nigeria	NI	NI22	191286	6.65471	8.79764	-2022168	20221221193000	https://www.nationalaccordnewspaper.com/2023-ogoja-women-protest-against-alleged-political-arrest/
1077172427	20221221	202212	2022	2022.9616											GOV	CARETAKER GOVERNMENT						GOV			0	100	100	10	3	-5.0	1	1	1	-4.77707006369427	0								4	Tamana, Panjshir, Afghanistan	AF	AF42	99944	35.3303	69.6305	-3394563	4	Tamana, Panjshir, Afghanistan	AF	AF42	99944	35.3303	69.6305	-3394563	20221221193000	https://tolonews.com/afghanistan-181281
1077172428	20221221	202212	2022	2022.9616											GOV	DICTATOR						GOV			0	111	111	11	3	-2.0	5	1	5	0.601202404809619	0								4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20221221193000	https://www.thehindu.com/news/national/tamil-nadu/we-will-work-with-all-those-who-stood-by-mgr-and-jayalalithaa-says-panneerselvam/article66288913.ece
1077172429	20221221	202212	2022	2022.9616											HLH	PHYSICIAN						HLH			1	046	046	04	1	7.0	3	1	3	1.69952413324269	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20221221193000	https://www.healthleadersmedia.com/clinical-care/exec-what-it-takes-be-effective-physician-leader
1077172430	20221221	202212	2022	2022.9616											IGOEUREEC	EUROPEAN PARLIAMENT	EUR	EEC				IGO			0	042	042	04	1	1.9	3	1	3	-5.61497326203209	0								4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	1	Ukraine	UP	UP		49	32	UP	20221221193000	https://www.al-monitor.com/originals/2022/12/turkeys-media-board-fines-tv-chains-imamoglu-coverage
1077172431	20221221	202212	2022	2022.9616											IGOEUREEC	EUROPEAN PARLIAMENT	EUR	EEC				IGO			0	042	042	04	1	1.9	1	1	1	-5.61497326203209	0								4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	20221221193000	https://www.al-monitor.com/originals/2022/12/turkeys-media-board-fines-tv-chains-imamoglu-coverage
1077172432	20221221	202212	2022	2022.9616											IGOEUREEC	EUROPEAN PARLIAMENT	EUR	EEC				IGO			0	042	042	04	1	1.9	1	1	1	-5.61497326203209	0								1	Germany	GM	GM		51.5	10.5	GM	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	20221221193000	https://www.al-monitor.com/originals/2022/12/turkeys-media-board-fines-tv-chains-imamoglu-coverage
1077172433	20221221	202212	2022	2022.9616											IGOUNO	THE SECURITY COUNCIL		UNO				IGO			1	040	040	04	1	1.0	10	1	10	4.21875	0								1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20221221193000	https://www.unmultimedia.org/avlibrary/asset/2997/2997131/
1077172434	20221221	202212	2022	2022.9616											IRN	IRAN	IRN								1	043	043	04	1	2.8	7	1	6	-2.42914979757085	0								4	Teheran, Iran (general), Iran	IR	IR00	41130	35.705	51.4216	-3087341	4	Teheran, Iran (general), Iran	IR	IR00	41130	35.705	51.4216	-3087341	20221221193000	https://www.confidencial.digital/english/nicaragua-iran-reinforce-mutual-will-to-defeat-the-usa/
1077172435	20221221	202212	2022	2022.9616											IRNGOV	IRAN	IRN					GOV			0	040	040	04	1	1.0	3	1	3	-2.42914979757085	0								4	Teheran, Iran (general), Iran	IR	IR00	41130	35.705	51.4216	-3087341	4	Teheran, Iran (general), Iran	IR	IR00	41130	35.705	51.4216	-3087341	20221221193000	https://www.confidencial.digital/english/nicaragua-iran-reinforce-mutual-will-to-defeat-the-usa/
1077172436	20221221	202212	2022	2022.9616											IRQ	IRAQ	IRQ								0	112	112	11	3	-2.0	2	1	2	-8.40543881334982	0								1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20221221193000	https://www.goerie.com/story/news/crime/2022/12/21/erie-man-gets-probation-ordered-to-pay-victims-in-theft-spree/69741213007/
1077172437	20221221	202212	2022	2022.9616											JUD	STATE SUPREME COURT						JUD			0	020	020	02	1	3.0	6	1	6	-6.36132315521628	0								2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20221221193000	https://apnews.com/article/abortion-wyoming-458174c85748fce78209e525d6bb2132
1077172438	20221221	202212	2022	2022.9616											LBR	LIBERIAN	LBR								1	190	190	19	4	-10.0	10	1	10	-1.06477373558119	0								4	Furuvik, Gavleborg, Sweden	SW	SW03	26179	60.65	17.3333	-2481086	4	Furuvik, Gavleborg, Sweden	SW	SW03	26179	60.65	17.3333	-2481086	20221221193000	https://www.cbc.ca/radio/asithappens/sweden-zoo-chimpanzees-killed-1.6691262
1077172439	20221221	202212	2022	2022.9616											LEG	CONGRESS						LEG			0	030	030	03	1	4.0	2	1	2	0.69605568445476	0								4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Luhansk, Luhans'ka Oblast', Ukraine	UP	UP14	25090	48.567	39.3171	-1045160	20221221193000	https://www.ndtv.com/world-news/ukraines-zelenskiy-goes-to-us-seeking-weapons-weapons-and-more-weapons-3627062
1077172440	20221221	202212	2022	2022.9616											LEG	SENATE						LEG			0	046	046	04	1	7.0	6	1	6	-0.47619047619048	0								2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20221221193000	https://www.clarionledger.com/story/news/politics/2022/12/21/mississippi-lt-gov-delbert-hosemann-2023-session-priorities-legislative/69747926007/
1077172441	20221221	202212	2022	2022.9616											MDV	MALE	MDV								0	130	130	13	3	-4.4	10	1	10	-2.56723716381418	0								4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20221221193000	https://www.dailydot.com/irl/chick-fil-a-calls-cops-over-sauce/
1077172442	20221221	202212	2022	2022.9616											MED	MEDIA						MED			0	042	042	04	1	1.9	6	1	6	-6.92640692640693	0								1	Bahamas, The	BF	BF		24	-76	BF	1	Bahamas, The	BF	BF		24	-76	BF	20221221193000	https://invezz.com/news/2022/12/21/sam-bankman-frieds-extradition-to-the-us-approved/
1077172443	20221221	202212	2022	2022.9616											MED	WEBSITE						MED			0	043	043	04	1	2.8	2	1	2	-2.9023746701847	0								4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	20221221193000	https://www.longislandpress.com/2022/12/21/george-santos-resign-investigate/
1077172444	20221221	202212	2022	2022.9616											MED	NEWSPAPER						MED			1	141	141	14	3	-6.5	2	1	2	-5.45454545454546	0								4	Ogoja, Cross River, Nigeria	NI	NI22	191286	6.65471	8.79764	-2022168	4	Ogoja, Cross River, Nigeria	NI	NI22	191286	6.65471	8.79764	-2022168	20221221193000	https://www.nationalaccordnewspaper.com/2023-ogoja-women-protest-against-alleged-political-arrest/
1077172445	20221221	202212	2022	2022.9616											MIL	SECURITY PERSONNEL						MIL			1	130	130	13	3	-4.4	10	1	10	-4.22960725075529	0								1	Kuwait	KU	KU		29.5	47.75	KU	1	Kuwait	KU	KU		29.5	47.75	KU	20221221193000	http://www.arabtimesonline.com/news/kuwaits-anti-drugs-systems-need-to-be-fortified/
1077172446	20221221	202212	2022	2022.9616											NGA	NIGERIAN	NGA								0	036	036	03	1	4.0	3	1	3	-0.56338028169015	0								4	Escravos, Delta, Nigeria	NI	NI36	191339	5.58006	5.1792	-2006686	4	Escravos, Delta, Nigeria	NI	NI36	191339	5.58006	5.1792	-2006686	20221221193000	https://www.nationalaccordnewspaper.com/chevron-relocates-logistics-base-from-onne-to-warri/
1077172447	20221221	202212	2022	2022.9616											POL	POLE	POL								0	190	190	19	4	-10.0	3	1	3	-5.27240773286467	0								4	Dien Ban, Qu?ng Nam, Vietnam, Republic Of	VM	VM84	74181	15.8667	108.267	-3730088	4	Dien Ban, Qu?ng Nam, Vietnam, Republic Of	VM	VM84	74181	15.8667	108.267	-3730088	20221221193000	https://www.leicestermercury.co.uk/news/local-news/mum-faces-torment-unanswered-questions-7955431
1077172448	20221221	202212	2022	2022.9616											PRK	NORTH KOREA	PRK								1	060	060	06	2	6.0	2	1	2	-0.45871559633028	0								1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	20221221193000	https://www.odwyerpr.com/story/public/18951/2022-12-21/prime-policy-group-targets-north-korean-disinformation.html
1077172449	20221221	202212	2022	2022.9616											PSE	PALESTINE	PSE								1	080	080	08	2	5.0	5	1	5	-4.87465181058496	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20221221193000	https://www.thesudburystar.com:443/opinion/cohen-hope-stirs-even-as-antisemitism-is-on-the-rise/wcm/58e1befe-3459-410d-8c4e-00bf9c967de7
1077172450	20221221	202212	2022	2022.9616											PSE	PALESTINE	PSE								1	080	080	08	2	5.0	5	1	5	-4.87465181058496	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20221221193000	https://www.thesudburystar.com:443/opinion/cohen-hope-stirs-even-as-antisemitism-is-on-the-rise/wcm/58e1befe-3459-410d-8c4e-00bf9c967de7
1077172451	20221221	202212	2022	2022.9616											PTY	POLITICIAN									0	173	173	17	4	-5.0	2	1	2	-4.23197492163009	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20221221193000	https://www.naturalnews.com/2022-12-21-ben-armstrong-fbi-overthrew-america-stole-elections.html
1077172452	20221221	202212	2022	2022.9616											PTY	POLITICIAN									0	173	173	17	4	-5.0	8	1	8	-4.23197492163009	0								1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20221221193000	https://www.naturalnews.com/2022-12-21-ben-armstrong-fbi-overthrew-america-stole-elections.html
1077172453	20221221	202212	2022	2022.9616											RUS	RUSSIAN FEDERATION	RUS								0	014	014	01	1	0.0	10	1	10	4.21875	0								1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20221221193000	https://www.unmultimedia.org/avlibrary/asset/2997/2997131/
1077172454	20221221	202212	2022	2022.9616											RUS	RUSSIAN FEDERATION	RUS								0	120	120	12	3	-4.0	10	1	10	4.21875	0								1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20221221193000	https://www.unmultimedia.org/avlibrary/asset/2997/2997131/
1077172455	20221221	202212	2022	2022.9616											SWE	SWEDEN	SWE								0	020	020	02	1	3.0	8	1	8	-1.06477373558119	0								4	Furuvik, Gavleborg, Sweden	SW	SW03	26179	60.65	17.3333	-2481086	4	Furuvik, Gavleborg, Sweden	SW	SW03	26179	60.65	17.3333	-2481086	20221221193000	https://www.cbc.ca/radio/asithappens/sweden-zoo-chimpanzees-killed-1.6691262
1077172456	20221221	202212	2022	2022.9616											SWE	SWEDEN	SWE								0	042	042	04	1	1.9	3	1	3	-1.06477373558119	0								4	Furuvik, Gavleborg, Sweden	SW	SW03	26179	60.65	17.3333	-2481086	4	Furuvik, Gavleborg, Sweden	SW	SW03	26179	60.65	17.3333	-2481086	20221221193000	https://www.cbc.ca/radio/asithappens/sweden-zoo-chimpanzees-killed-1.6691262
1077172457	20221221	202212	2022	2022.9616											SWE	SWEDEN	SWE								0	190	190	19	4	-10.0	4	1	4	-1.06477373558119	0								4	Furuvik, Gavleborg, Sweden	SW	SW03	26179	60.65	17.3333	-2481086	4	Furuvik, Gavleborg, Sweden	SW	SW03	26179	60.65	17.3333	-2481086	20221221193000	https://www.cbc.ca/radio/asithappens/sweden-zoo-chimpanzees-killed-1.6691262
1077172458	20221221	202212	2022	2022.9616											SWE	SWEDEN	SWE								0	193	193	19	4	-10.0	4	1	4	-1.06477373558119	0								4	Furuvik, Gavleborg, Sweden	SW	SW03	26179	60.65	17.3333	-2481086	4	Furuvik, Gavleborg, Sweden	SW	SW03	26179	60.65	17.3333	-2481086	20221221193000	https://www.cbc.ca/radio/asithappens/sweden-zoo-chimpanzees-killed-1.6691262
1077172459	20221221	202212	2022	2022.9616											TUR	TURKEY	TUR								1	042	042	04	1	1.9	10	1	10	0	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20221221193000	https://www.iheartradio.ca/am800/news/local-real-estate-agents-host-christmas-turkey-giveaway-1.18975565
1077172460	20221221	202212	2022	2022.9616											UIS	THE INTERNATIONAL COMMUNITY						UIS			1	100	100	10	3	-5.0	3	1	3	-1.60771704180064	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20221221193000	https://tolonews.com/afghanistan-181280
1077172461	20221221	202212	2022	2022.9616											USA	RICHMOND	USA								1	040	040	04	1	1.0	8	1	8	8.10810810810811	0								3	Richmond, Virginia, United States	US	USVA	VA760	37.5538	-77.4603	1499957	3	Richmond, Virginia, United States	US	USVA	VA760	37.5538	-77.4603	1499957	20221221193000	https://www.gazettejournal.net/morton-receives-veda-presidents-award/
1077172462	20221221	202212	2022	2022.9616											USA	UNITED STATES	USA								0	040	040	04	1	1.0	4	1	4	-0.66857688634192	0								3	Rathdrum, Idaho, United States	US	USID	ID055	47.8124	-116.897	398027	3	Rathdrum, Idaho, United States	US	USID	ID055	47.8124	-116.897	398027	20221221193000	https://www.wenatcheeworld.com/news/moscow-police-chief-defends-investigation-as-unverified-video-footage-surfaces/article_6fbe2450-8156-11ed-aa77-d79a14077525.html
1077172463	20221221	202212	2022	2022.9616											USA	UNITED STATES	USA								1	040	040	04	1	1.0	4	1	4	-0.2212389380531	0								2	North Dakota, United States	US	USND		47.5362	-99.793	ND	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	20221221193000	https://www.thedickinsonpress.com/opinion/columns/plain-talk-for-the-first-time-in-decades-a-new-appropriations-chairman-in-north-dakotas-senate
1077172464	20221221	202212	2022	2022.9616											USA	NEW YORK	USA								0	042	042	04	1	1.9	2	1	2	-6.75039246467818	0								4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20221221193000	https://www.cbc.ca/news/business/ftx-founder-extradition-1.6693919
1077172465	20221221	202212	2022	2022.9616											USA	UNITED STATES	USA								1	042	042	04	1	1.9	1	1	1	-0.61068702290077	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20221221193000	https://www.ctvnews.ca/world/zelenskyy-in-u-s-to-meet-biden-address-congress-as-war-rages-1.6203512
1077172466	20221221	202212	2022	2022.9616											USA	UNITED STATES	USA								1	042	042	04	1	1.9	4	1	4	-0.2212389380531	0								2	North Dakota, United States	US	USND		47.5362	-99.793	ND	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	20221221193000	https://www.thedickinsonpress.com/opinion/columns/plain-talk-for-the-first-time-in-decades-a-new-appropriations-chairman-in-north-dakotas-senate
1077172467	20221221	202212	2022	2022.9616											USA	UNITED STATES	USA								1	042	042	04	1	1.9	4	1	4	0.59582919563059	0								2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20221221193000	http://news.unm.edu/news/unm-adds-intro-to-asian-american-studies-class-to-spring-2023-catalog
1077172468	20221221	202212	2022	2022.9616											USA	UNITED STATES	USA								1	043	043	04	1	2.8	1	1	1	0	0								3	Lee County, Mississippi, United States	US	USMS		34.2645	-88.707	695764	3	Lee County, Mississippi, United States	US	USMS		34.2645	-88.707	695764	20221221193000	https://www.ems1.com/communications-dispatch/articles/miss-dispatcher-recognized-reunited-with-man-she-helped-save-erk2zdcBr2DFV7Tg/
1077172469	20221221	202212	2022	2022.9616											USA	COLUMBUS	USA								1	043	043	04	1	2.8	8	1	8	4.7244094488189	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20221221193000	https://www.jacksonprogress-argus.com/news/knights-of-columbus-honor-veterans-navy-jrotc-members/article_20a0ff94-7faf-11ed-b8cb-7f57de2ec471.html
1077172470	20221221	202212	2022	2022.9616											USA	NEW YORK	USA								1	043	043	04	1	2.8	3	1	3	-6.55021834061135	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	France	FR	FR		46	2	FR	20221221193000	http://jamaica-star.com/article/news/20221221/ww1-explosive-lodged-rectum-88-y-o-man-hospital-evacuated
1077172471	20221221	202212	2022	2022.9616											USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	0.80645161290322	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	3	Lincoln City, Oregon, United States	US	USOR		44.9582	-124.018	1158323	20221221193000	https://www.northcoastcitizen.com/news_free/oregon-city-police-department-looking-for-missing-endangered-couple/article_8340fcda-20eb-5a02-b9a6-fdc67c4df450.html
1077172472	20221221	202212	2022	2022.9616											USA	RICHMOND	USA								1	046	046	04	1	7.0	8	1	8	8.10810810810811	0								3	Richmond, Virginia, United States	US	USVA	VA760	37.5538	-77.4603	1499957	3	Richmond, Virginia, United States	US	USVA	VA760	37.5538	-77.4603	1499957	20221221193000	https://www.gazettejournal.net/morton-receives-veda-presidents-award/
1077172473	20221221	202212	2022	2022.9616											USA	WASHINGTON	USA								1	046	046	04	1	7.0	1	1	1	-0.23584905660378	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20221221193000	https://www.itv.com/news/2022-12-21/volodymyr-zelenskyy-visits-us-to-meet-joe-biden-on-first-foreign-trip-since-war
1077172474	20221221	202212	2022	2022.9616											USA	RICHMOND	USA								1	046	046	04	1	7.0	2	1	2	8.10810810810811	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20221221193000	https://www.gazettejournal.net/morton-receives-veda-presidents-award/
